,NU_ANO,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ESCOLA,TP_ENSINO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
2201,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,459.5,505.7,464.1,426.6,600.0
2202,2019,F,1,3,1,2,2,1.0,2506251.0,Gado Bravo,PB,431.4,548.8,586.0,622.3,840.0
2203,2019,M,1,3,1,2,2,1.0,2507606.0,Juarez Távora,PB,410.0,382.4,402.6,401.5,240.0
2204,2019,M,1,3,1,2,2,1.0,2500908.0,Arara,PB,566.2,607.7,579.1,610.0,680.0
2205,2019,F,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,464.5,588.7,617.4,584.3,900.0
2206,2019,F,1,3,1,2,2,1.0,2510808.0,Patos,PB,470.6,455.8,549.2,634.3,700.0
2207,2019,M,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,531.3,608.9,592.0,673.2,860.0
2208,2019,M,1,5,1,2,2,1.0,2507507.0,João Pessoa,PB,381.6,466.7,418.6,443.3,540.0
2209,2019,M,1,3,1,2,2,1.0,2500205.0,Aguiar,PB,406.3,469.2,347.2,447.5,300.0
2210,2019,F,1,1,1,2,2,1.0,2512101.0,Pombal,PB,463.2,419.2,475.3,417.8,640.0
2211,2019,F,1,3,1,2,2,1.0,2509156.0,Marizópolis,PB,450.8,550.8,446.6,438.4,560.0
2212,2019,F,1,3,1,2,2,1.0,2516003.0,Solânea,PB,493.5,454.5,491.6,588.9,620.0
2213,2019,M,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,520.6,547.2,521.6,635.3,760.0
2214,2019,M,1,2,1,2,2,1.0,2504009.0,Campina Grande,PB,453.8,531.4,501.8,523.9,600.0
2215,2019,F,1,4,1,2,2,1.0,2507507.0,João Pessoa,PB,543.4,452.9,426.0,542.0,640.0
2216,2019,M,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,407.9,405.2,377.7,360.9,280.0
2217,2019,F,1,3,1,2,2,1.0,2506400.0,Gurinhém,PB,399.7,473.1,445.1,517.5,480.0
2218,2019,M,1,3,1,2,2,1.0,2501807.0,Bayeux,PB,515.4,543.8,566.7,383.6,540.0
2219,2019,F,1,3,1,2,2,1.0,2505352.0,Damião,PB,462.7,576.4,535.0,512.3,540.0
2220,2019,M,1,3,1,2,2,1.0,2505352.0,Damião,PB,398.9,518.2,471.6,589.9,600.0
2221,2019,F,1,1,1,2,2,1.0,2514651.0,São José do Brejo do Cruz,PB,370.2,407.2,490.4,372.3,320.0
2222,2019,F,1,3,1,2,2,1.0,2503704.0,Cajazeiras,PB,453.7,492.9,510.0,549.5,680.0
2223,2019,M,1,3,1,2,2,1.0,2506301.0,Guarabira,PB,559.2,346.0,478.2,437.5,520.0
2224,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,535.7,547.1,545.6,431.9,580.0
2225,2019,F,1,1,1,2,2,1.0,2503209.0,Cabedelo,PB,375.6,413.3,516.8,451.7,640.0
2226,2019,F,1,3,1,2,2,1.0,2507309.0,Jacaraú,PB,486.9,407.4,428.4,407.8,460.0
2227,2019,F,1,1,1,2,2,1.0,2510808.0,Patos,PB,458.4,531.0,505.4,510.7,880.0
2228,2019,M,1,1,1,2,2,1.0,2512002.0,Pocinhos,PB,560.5,554.1,547.8,609.6,840.0
2229,2019,F,1,3,1,2,2,1.0,2510808.0,Patos,PB,545.8,623.3,571.8,557.0,620.0
2230,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,422.9,424.3,509.6,507.9,300.0
2231,2019,F,1,3,1,2,2,1.0,2508901.0,Mamanguape,PB,413.2,516.9,508.7,486.5,620.0
2232,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,492.9,563.6,562.4,413.6,720.0
2233,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,375.0,437.8,518.7,506.2,700.0
2234,2019,F,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,542.4,582.4,545.7,587.2,620.0
2235,2019,F,1,1,1,2,2,1.0,2505352.0,Damião,PB,424.4,410.6,492.3,490.6,240.0
2236,2019,F,1,1,1,2,2,1.0,2512101.0,Pombal,PB,544.4,543.2,521.8,515.4,700.0
2237,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,424.5,431.0,525.3,440.3,580.0
2238,2019,F,1,1,1,2,2,1.0,2513703.0,Santa Rita,PB,419.4,360.8,413.3,377.1,420.0
2239,2019,M,1,3,1,2,2,1.0,2516201.0,Sousa,PB,405.8,484.1,539.9,604.5,600.0
2240,2019,M,1,3,1,2,2,1.0,2511103.0,Pedra Lavrada,PB,444.5,459.7,516.2,404.1,560.0
2241,2019,F,1,3,1,2,2,1.0,2506400.0,Gurinhém,PB,428.7,414.7,469.3,455.7,260.0
2242,2019,F,1,3,1,2,2,1.0,2506301.0,Guarabira,PB,393.4,565.3,520.4,507.4,620.0
2243,2019,F,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,502.8,520.7,533.7,524.4,600.0
2244,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,558.5,533.7,590.1,619.2,860.0
2245,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,477.0,551.5,547.0,727.9,600.0
2246,2019,F,1,3,1,2,2,1.0,2505352.0,Damião,PB,391.8,337.2,513.8,389.1,0.0
2247,2019,F,1,3,1,2,2,1.0,2500205.0,Aguiar,PB,462.2,392.6,386.4,412.5,580.0
2248,2019,M,1,3,1,2,2,1.0,2510808.0,Patos,PB,429.1,550.5,543.0,543.5,560.0
2249,2019,M,1,5,1,2,2,1.0,2504009.0,Campina Grande,PB,389.6,483.6,336.8,442.7,560.0
2250,2019,M,1,1,1,2,2,1.0,2507903.0,Juripiranga,PB,400.7,400.8,507.9,414.1,420.0
2251,2019,F,1,3,1,2,2,1.0,2505907.0,Emas,PB,375.0,467.5,466.3,363.1,660.0
2252,2019,F,1,3,1,2,2,1.0,2505238.0,Cuité de Mamanguape,PB,420.9,471.1,484.9,453.5,380.0
2253,2019,F,1,3,1,2,2,1.0,2511400.0,Picuí,PB,492.1,530.0,512.1,515.2,840.0
2254,2019,M,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,447.4,529.8,536.7,491.8,640.0
2255,2019,F,1,3,1,2,2,1.0,2507309.0,Jacaraú,PB,480.7,454.1,508.8,465.0,560.0
2256,2019,F,1,3,1,2,2,1.0,2511608.0,Pilões,PB,420.6,417.4,508.0,368.5,380.0
2257,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,424.6,534.6,500.4,504.1,0.0
2258,2019,F,1,3,1,2,2,1.0,2507002.0,Itaporanga,PB,480.3,508.2,490.1,579.7,640.0
2259,2019,F,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,449.2,548.9,536.5,455.2,680.0
2260,2019,M,1,3,1,2,2,1.0,2511103.0,Pedra Lavrada,PB,368.9,361.7,397.9,491.3,440.0
2261,2019,F,1,1,1,2,2,1.0,2513984.0,São Francisco,PB,557.4,629.2,601.9,618.8,860.0
2262,2019,M,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,510.9,474.6,531.4,491.2,720.0
2263,2019,M,1,3,1,2,2,1.0,2514651.0,São José do Brejo do Cruz,PB,431.6,368.0,345.0,607.8,580.0
2264,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,459.4,455.4,520.5,495.4,560.0
2265,2019,F,1,2,1,2,2,1.0,2505352.0,Damião,PB,387.8,396.3,414.2,440.9,300.0
2266,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,545.5,552.9,566.3,627.9,720.0
2267,2019,F,1,3,1,2,2,1.0,2513208.0,Santa Cruz,PB,398.0,386.0,521.3,483.9,680.0
2268,2019,F,1,2,1,2,2,1.0,2515906.0,Serraria,PB,391.0,387.0,323.3,453.0,480.0
2269,2019,F,1,3,1,2,2,1.0,2506004.0,Esperança,PB,466.5,553.3,545.2,435.9,600.0
2270,2019,M,1,2,1,2,2,1.0,2515302.0,Sapé,PB,455.4,361.5,414.5,397.2,420.0
2271,2019,F,1,3,1,2,2,1.0,2510808.0,Patos,PB,554.3,600.6,568.7,451.2,620.0
2272,2019,M,1,4,1,2,2,1.0,2509701.0,Monteiro,PB,363.0,466.3,381.0,370.5,460.0
2273,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,428.2,431.5,480.1,437.8,500.0
2274,2019,F,1,3,1,2,2,1.0,2504306.0,Catolé do Rocha,PB,541.4,463.6,497.1,403.3,660.0
2275,2019,F,1,3,1,2,2,1.0,2514602.0,São José do Bonfim,PB,401.9,370.4,453.5,417.4,240.0
2276,2019,M,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,401.7,418.4,470.2,401.7,560.0
2277,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,528.1,504.5,493.5,555.5,860.0
2278,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,384.4,456.9,452.7,405.7,560.0
2279,2019,M,1,1,1,2,2,1.0,2511103.0,Pedra Lavrada,PB,476.4,545.4,507.2,423.3,500.0
2280,2019,F,1,3,1,2,2,1.0,2510808.0,Patos,PB,478.7,571.9,576.6,567.8,660.0
2281,2019,M,1,3,1,2,2,1.0,2507804.0,Junco do Seridó,PB,450.5,456.9,449.3,545.0,600.0
2282,2019,M,1,1,1,2,2,1.0,2510808.0,Patos,PB,464.0,517.8,572.2,669.5,720.0
2283,2019,F,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,507.6,477.0,559.3,396.2,680.0
2284,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,380.4,411.5,502.6,501.0,540.0
2285,2019,M,1,1,1,2,2,1.0,2507002.0,Itaporanga,PB,500.6,509.2,523.6,637.9,500.0
2286,2019,M,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,395.8,360.5,514.0,467.7,460.0
2287,2019,M,1,1,1,2,2,1.0,2506004.0,Esperança,PB,547.8,610.4,615.6,646.5,800.0
2288,2019,M,1,3,1,2,2,1.0,2515401.0,São Vicente do Seridó,PB,381.0,401.4,446.5,460.6,560.0
2289,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,439.3,376.5,452.5,374.0,520.0
2290,2019,F,1,3,1,2,2,1.0,2501906.0,Belém,PB,539.2,566.7,518.2,535.2,720.0
2291,2019,F,1,3,1,2,2,1.0,2500502.0,Alagoinha,PB,376.7,495.0,510.7,428.5,740.0
2292,2019,F,1,3,1,2,2,1.0,2512507.0,Queimadas,PB,476.9,520.8,520.9,474.4,840.0
2293,2019,M,1,3,1,2,2,1.0,2504157.0,Casserengue,PB,452.9,441.3,483.9,514.3,640.0
2294,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,476.8,495.3,483.8,447.2,560.0
2295,2019,F,1,2,1,2,2,1.0,2506301.0,Guarabira,PB,472.0,567.0,509.6,443.7,720.0
2296,2019,F,1,1,1,2,2,1.0,2505352.0,Damião,PB,398.2,460.6,404.9,435.6,540.0
2297,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,437.9,511.6,544.7,468.1,460.0
2298,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,498.4,580.5,549.1,452.6,560.0
2299,2019,M,1,3,1,2,2,1.0,2503704.0,Cajazeiras,PB,529.0,601.5,606.3,591.7,720.0
2300,2019,F,1,1,1,2,2,1.0,2511103.0,Pedra Lavrada,PB,348.4,384.2,467.7,490.4,560.0
2301,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,622.1,618.9,640.7,639.4,840.0
2302,2019,M,1,3,1,2,2,1.0,2510808.0,Patos,PB,578.0,643.4,587.2,727.0,700.0
2303,2019,F,2,3,1,2,2,1.0,2513984.0,São Francisco,PB,360.3,535.7,501.4,437.0,640.0
2304,2019,F,1,1,1,2,2,1.0,2513703.0,Santa Rita,PB,581.6,597.7,600.6,644.8,840.0
2305,2019,F,1,2,1,2,2,1.0,2510808.0,Patos,PB,539.5,503.9,555.3,582.1,620.0
2306,2019,F,3,1,1,2,2,1.0,2501609.0,Barra de Santa Rosa,PB,377.1,436.4,376.7,416.9,460.0
2307,2019,M,1,3,1,2,2,1.0,2505907.0,Emas,PB,541.5,563.1,547.8,564.9,640.0
2308,2019,F,1,2,1,2,2,1.0,2501807.0,Bayeux,PB,363.5,425.4,424.3,448.5,520.0
2309,2019,M,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,547.2,544.6,545.0,542.2,660.0
2310,2019,F,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,473.6,483.2,470.6,362.4,560.0
2311,2019,M,1,3,1,2,2,1.0,2517407.0,Zabelê,PB,374.7,495.9,491.2,461.6,560.0
2312,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,443.6,609.2,543.7,566.2,780.0
2313,2019,M,1,3,1,2,2,1.0,2514651.0,São José do Brejo do Cruz,PB,534.1,455.4,530.7,528.2,560.0
2314,2019,M,1,1,1,2,2,1.0,2503704.0,Cajazeiras,PB,617.2,625.3,628.6,750.0,760.0
2315,2019,F,1,3,1,2,2,1.0,2516201.0,Sousa,PB,414.4,401.2,520.2,405.4,560.0
2316,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,425.1,425.1,524.2,534.4,440.0
2317,2019,M,1,3,1,2,2,1.0,2512309.0,Princesa Isabel,PB,492.7,502.8,502.3,574.6,640.0
2318,2019,F,1,1,1,2,2,1.0,2505907.0,Emas,PB,480.1,486.7,529.9,363.3,800.0
2319,2019,F,1,1,1,2,2,1.0,2510808.0,Patos,PB,453.3,549.6,620.7,520.7,900.0
2320,2019,M,1,1,1,2,2,1.0,2512309.0,Princesa Isabel,PB,414.7,456.9,440.1,448.4,500.0
2321,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,393.4,521.6,519.0,407.7,640.0
2322,2019,F,1,4,1,2,2,1.0,2515401.0,São Vicente do Seridó,PB,476.6,380.0,431.5,540.0,580.0
2323,2019,M,1,3,1,2,2,1.0,2515302.0,Sapé,PB,401.3,451.4,515.0,446.2,480.0
2324,2019,F,1,3,1,2,2,1.0,2514651.0,São José do Brejo do Cruz,PB,461.7,541.8,561.5,472.6,560.0
2325,2019,F,1,3,1,2,2,1.0,2507408.0,Jericó,PB,420.7,510.1,484.5,495.5,700.0
2326,2019,F,1,3,1,2,2,1.0,2506301.0,Guarabira,PB,386.4,504.4,481.4,498.9,640.0
2327,2019,F,1,4,1,2,2,1.0,2516003.0,Solânea,PB,381.1,431.8,429.3,369.5,280.0
2328,2019,F,1,3,1,2,2,1.0,2513901.0,São Bento,PB,410.6,417.2,512.4,521.7,820.0
2329,2019,M,1,1,1,2,2,1.0,2513802.0,Santa Teresinha,PB,587.8,454.2,498.7,534.0,660.0
2330,2019,F,1,3,1,2,2,1.0,2506103.0,Fagundes,PB,352.8,421.0,470.2,424.0,600.0
2331,2019,F,1,3,1,2,2,1.0,2500205.0,Aguiar,PB,397.6,472.9,453.4,512.6,680.0
2332,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,532.7,520.5,540.5,635.0,620.0
2333,2019,M,0,3,1,2,2,1.0,2505352.0,Damião,PB,521.7,557.0,533.9,473.7,660.0
2334,2019,F,1,3,1,2,2,1.0,2505907.0,Emas,PB,403.2,458.0,428.6,416.3,320.0
2335,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,488.7,527.3,548.5,423.7,700.0
2336,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,405.3,519.7,513.3,499.3,560.0
2337,2019,F,1,3,1,2,2,1.0,2510303.0,Nova Palmeira,PB,448.0,534.4,504.2,605.6,840.0
2338,2019,F,1,1,1,2,2,1.0,2506103.0,Fagundes,PB,432.3,503.0,516.4,407.9,780.0
2339,2019,M,1,1,1,2,2,1.0,2510808.0,Patos,PB,504.9,467.3,553.7,629.3,720.0
2340,2019,F,1,2,1,2,2,1.0,2510808.0,Patos,PB,570.3,565.3,604.9,546.1,580.0
2341,2019,F,1,3,1,2,2,1.0,2510808.0,Patos,PB,533.4,557.5,541.6,504.1,560.0
2342,2019,F,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,364.5,442.9,549.5,457.1,600.0
2343,2019,F,1,3,1,2,2,1.0,2503209.0,Cabedelo,PB,523.7,499.5,426.2,574.9,940.0
2344,2019,F,1,1,1,2,2,1.0,2501609.0,Barra de Santa Rosa,PB,404.4,406.4,461.1,463.9,440.0
2345,2019,M,1,3,1,2,2,1.0,2514909.0,São Mamede,PB,361.0,468.5,507.7,515.5,560.0
2346,2019,F,1,3,1,2,2,1.0,2500502.0,Alagoinha,PB,368.0,343.6,390.0,468.2,400.0
2347,2019,F,1,3,1,2,2,1.0,2513208.0,Santa Cruz,PB,536.2,600.2,583.4,624.7,940.0
2348,2019,F,1,1,1,2,2,1.0,2513406.0,Santa Luzia,PB,382.9,409.6,504.8,375.5,340.0
2349,2019,M,1,3,1,2,2,1.0,2502607.0,Igaracy,PB,352.4,486.2,359.6,465.1,600.0
2350,2019,F,1,0,1,2,2,1.0,2509339.0,Matinhas,PB,432.6,421.3,453.3,397.7,360.0
2351,2019,F,1,3,1,2,2,1.0,2506400.0,Gurinhém,PB,445.1,416.7,455.4,437.5,340.0
2352,2019,F,1,2,1,2,2,1.0,2515906.0,Serraria,PB,420.4,361.9,352.5,422.3,600.0
2353,2019,M,1,4,1,2,2,1.0,2512507.0,Queimadas,PB,481.2,469.2,518.3,502.5,720.0
2354,2019,F,1,3,1,2,2,1.0,2504157.0,Casserengue,PB,454.4,496.4,542.2,559.5,740.0
2355,2019,M,1,3,1,2,2,1.0,2505907.0,Emas,PB,446.3,472.3,429.5,360.1,500.0
2356,2019,F,1,3,1,2,2,1.0,2500205.0,Aguiar,PB,399.4,467.1,478.0,390.6,660.0
2357,2019,F,1,2,1,2,2,1.0,2506301.0,Guarabira,PB,455.9,484.4,547.5,453.7,940.0
2358,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,477.0,463.6,473.9,477.5,520.0
2359,2019,F,1,1,1,2,2,1.0,2503704.0,Cajazeiras,PB,499.9,648.9,602.9,606.0,760.0
2360,2019,F,1,3,1,2,2,1.0,2507002.0,Itaporanga,PB,433.0,372.0,474.1,433.0,500.0
2361,2019,M,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,519.7,540.4,553.9,426.0,540.0
2362,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,459.4,455.3,525.9,515.9,320.0
2363,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,509.1,501.9,558.7,518.0,880.0
2364,2019,F,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,339.4,446.8,471.4,446.3,300.0
2365,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,399.2,425.9,459.7,579.4,520.0
2366,2019,F,1,2,1,2,2,1.0,2510808.0,Patos,PB,472.0,494.6,522.5,459.0,620.0
2367,2019,M,1,2,1,2,2,1.0,2510501.0,Olivedos,PB,569.8,607.8,612.5,528.8,700.0
2368,2019,M,1,3,1,2,2,1.0,2516805.0,Triunfo,PB,427.4,413.7,354.3,405.3,740.0
2369,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,420.3,463.4,527.3,406.4,600.0
2370,2019,M,1,3,1,2,2,1.0,2506004.0,Esperança,PB,589.0,613.2,608.3,585.3,860.0
2371,2019,F,1,3,1,2,2,1.0,2509701.0,Monteiro,PB,496.2,390.7,385.1,413.7,0.0
2372,2019,F,1,3,1,2,2,1.0,2515906.0,Serraria,PB,456.9,467.1,519.5,525.6,580.0
2373,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,414.5,402.5,500.4,361.7,500.0
2374,2019,F,1,1,1,2,2,1.0,2510808.0,Patos,PB,424.6,441.6,533.8,593.5,720.0
2375,2019,M,0,2,1,2,2,1.0,2507507.0,João Pessoa,PB,540.0,585.3,595.6,596.8,620.0
2376,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,525.4,501.4,548.2,680.8,800.0
2377,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,486.5,517.9,567.0,396.6,560.0
2378,2019,F,1,2,1,2,2,1.0,2506905.0,Itabaiana,PB,530.4,533.8,522.2,518.4,640.0
2379,2019,M,1,1,1,2,2,1.0,2513703.0,Santa Rita,PB,524.4,573.2,535.0,445.0,960.0
2380,2019,M,1,3,1,2,2,1.0,2507002.0,Itaporanga,PB,634.9,621.2,585.3,753.1,860.0
2381,2019,M,1,3,1,2,2,1.0,2510808.0,Patos,PB,507.2,454.6,508.2,373.2,500.0
2382,2019,F,1,1,1,2,2,1.0,2514651.0,São José do Brejo do Cruz,PB,476.1,400.0,535.4,401.0,680.0
2383,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,415.2,455.8,518.0,625.1,540.0
2384,2019,F,1,1,1,2,2,1.0,2506103.0,Fagundes,PB,420.4,459.0,435.3,397.1,540.0
2385,2019,F,1,3,1,2,2,1.0,2514909.0,São Mamede,PB,467.6,582.7,619.2,502.3,680.0
2386,2019,M,1,3,1,2,2,1.0,2505907.0,Emas,PB,432.5,571.2,510.0,545.8,0.0
2387,2019,M,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,520.9,391.1,454.1,532.7,360.0
2388,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,405.0,373.2,404.6,438.4,260.0
2389,2019,M,1,3,1,2,2,1.0,2510808.0,Patos,PB,338.3,419.4,457.7,396.2,0.0
2390,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,464.3,530.6,528.8,516.1,660.0
2391,2019,M,1,1,1,2,2,1.0,2509339.0,Matinhas,PB,515.5,416.3,480.9,493.8,580.0
2392,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,545.5,632.9,650.3,663.7,920.0
2393,2019,F,1,3,1,2,2,1.0,2500502.0,Alagoinha,PB,400.5,575.1,510.1,405.9,660.0
2394,2019,M,1,3,1,2,2,1.0,2506400.0,Gurinhém,PB,441.9,496.9,495.9,559.6,600.0
2395,2019,F,1,3,1,2,2,1.0,2501807.0,Bayeux,PB,456.9,479.0,519.0,453.0,620.0
2396,2019,M,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,413.5,416.4,434.2,415.1,0.0
2397,2019,F,1,2,1,2,2,1.0,2512101.0,Pombal,PB,443.2,471.6,503.5,437.9,580.0
2398,2019,F,1,1,1,2,2,1.0,2513505.0,Santana de Mangueira,PB,340.2,428.2,421.2,424.5,600.0
2399,2019,M,1,3,1,2,2,1.0,2516805.0,Triunfo,PB,373.7,362.7,387.4,478.9,440.0
2400,2019,M,1,3,1,2,2,1.0,2513901.0,São Bento,PB,461.6,405.9,482.3,566.7,360.0
2401,2019,F,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,404.6,514.9,530.5,470.0,740.0
2402,2019,M,1,3,1,2,2,1.0,2505006.0,Cubati,PB,529.0,454.9,497.6,668.6,520.0
2403,2019,F,1,3,1,2,2,1.0,2503704.0,Cajazeiras,PB,458.5,509.1,520.5,608.7,820.0
2404,2019,F,1,3,1,2,2,1.0,2502607.0,Igaracy,PB,433.0,408.4,444.9,503.9,400.0
2405,2019,M,1,3,1,2,2,1.0,2501302.0,Aroeiras,PB,472.3,429.6,506.3,521.3,740.0
2406,2019,F,1,1,1,2,2,1.0,2510808.0,Patos,PB,486.7,526.0,537.8,619.6,640.0
2407,2019,F,1,4,1,2,2,1.0,2516300.0,Sumé,PB,366.5,427.9,388.2,429.5,320.0
2408,2019,M,1,3,1,2,2,1.0,2514503.0,São José de Piranhas,PB,555.4,537.6,502.5,522.6,640.0
2409,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,599.6,660.1,622.3,678.8,600.0
2410,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,554.6,615.6,612.5,619.8,920.0
2411,2019,F,1,3,1,2,2,1.0,2511400.0,Picuí,PB,435.6,505.1,505.3,399.6,340.0
2412,2019,M,1,1,1,2,2,1.0,2505907.0,Emas,PB,454.2,469.4,453.6,450.5,580.0
2413,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,410.2,597.1,525.7,537.6,560.0
2414,2019,M,1,3,1,2,2,1.0,2511103.0,Pedra Lavrada,PB,412.8,502.8,516.5,461.9,620.0
2415,2019,F,1,3,1,2,2,1.0,2514651.0,São José do Brejo do Cruz,PB,454.0,399.5,491.1,394.5,500.0
2416,2019,F,1,1,1,2,2,1.0,2503704.0,Cajazeiras,PB,613.2,570.8,578.8,686.2,780.0
2417,2019,F,1,3,1,2,2,1.0,2500205.0,Aguiar,PB,381.5,409.5,536.7,453.4,600.0
2418,2019,M,1,3,1,2,2,1.0,2510303.0,Nova Palmeira,PB,591.5,617.8,610.9,656.8,820.0
2419,2019,F,1,1,1,2,2,1.0,2510808.0,Patos,PB,392.3,366.8,450.1,404.8,360.0
2420,2019,F,1,3,1,2,2,1.0,2500205.0,Aguiar,PB,393.7,493.1,520.5,552.5,600.0
2421,2019,M,1,1,1,2,2,1.0,2503704.0,Cajazeiras,PB,523.4,536.8,495.5,545.2,600.0
2422,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,533.3,501.4,486.6,598.8,660.0
2423,2019,F,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,465.7,513.4,566.3,623.1,720.0
2424,2019,F,1,4,1,2,2,1.0,2506103.0,Fagundes,PB,477.7,507.8,552.3,398.1,500.0
2425,2019,M,1,3,1,2,2,1.0,2501500.0,Bananeiras,PB,439.1,406.5,431.7,395.8,0.0
2426,2019,M,1,1,1,2,2,1.0,2507309.0,Jacaraú,PB,507.7,414.3,513.9,430.6,600.0
2427,2019,M,1,3,1,2,2,1.0,2505907.0,Emas,PB,394.4,501.0,359.2,574.0,540.0
2428,2019,M,1,2,1,2,2,1.0,2512309.0,Princesa Isabel,PB,410.9,495.4,467.0,514.7,560.0
2429,2019,M,1,3,1,2,2,1.0,2516201.0,Sousa,PB,478.6,463.0,454.0,477.4,580.0
2430,2019,F,1,3,1,2,2,1.0,2510808.0,Patos,PB,385.9,443.9,476.7,567.1,440.0
2431,2019,M,1,1,1,2,2,1.0,2503704.0,Cajazeiras,PB,525.9,552.3,568.0,614.6,820.0
2432,2019,F,1,3,1,2,2,1.0,2500205.0,Aguiar,PB,460.1,397.5,456.2,423.3,540.0
2433,2019,F,1,3,1,2,2,1.0,2500205.0,Aguiar,PB,439.4,462.3,496.7,417.4,620.0
2434,2019,F,1,2,1,2,2,1.0,2504009.0,Campina Grande,PB,427.2,570.4,505.1,563.7,900.0
2435,2019,F,1,3,1,2,2,1.0,2501807.0,Bayeux,PB,485.5,576.2,516.9,487.8,640.0
2436,2019,M,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,398.3,494.6,428.2,495.0,440.0
2437,2019,M,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,635.1,627.6,610.5,809.9,840.0
2438,2019,M,1,1,1,2,2,1.0,2501807.0,Bayeux,PB,426.6,509.5,505.2,380.3,600.0
2439,2019,F,1,1,1,2,2,1.0,2510303.0,Nova Palmeira,PB,485.5,542.9,509.7,573.3,920.0
